ID;USERNAME_;PASSWORD_;NAMESURNAME;EMAIL;GENDER;BIRTHDATE;CREATEDDATE;TELNR2;AGE
174;F_KARACA;7smyvsb1;Funda KARACA;F_KARACA@sqlegitimbtk.com;K;26.08.1960;17.01.2018 01:36;(542)1168166;65
175;M_MUSTAFA;db0cec;Muhammed Mustafa AKTİK;M_MUSTAFA@sqlegitimbtk.com;E;24.12.1990;18.01.2018 01:36;(535)6243479;35
176;S_TASKANAT;abie1564;Sefa TAŞKANAT;S_TASKANAT@sqlegitimbtk.com;E;30.10.1989;19.01.2018 01:36;(536)3798975;36
177;B_CENGIZOGLU;herbspelling;Bülent CENGİZOĞLU;B_CENGIZOGLU@sqlegitimbtk.com;E;8.06.1970;20.01.2018 01:36;(537)7979619;55
178;N_SARICAM;tgch7gua;Nisanur SARICAM;N_SARICAM@sqlegitimbtk.com;K;11.06.1950;21.01.2018 01:36;(505)5825363;75
179;S_KODAL;maneetchhabra;Seval KODAL;S_KODAL@sqlegitimbtk.com;K;17.05.1970;22.01.2018 01:36;(543)1647061;55
180;S_TVLLEK;cutie_0217_rockstar;Savaş TÜLLEK;S_TVLLEK@sqlegitimbtk.com;E;15.11.1961;23.01.2018 01:36;(541)8258117;64
181;G_SALUR;valery20061994;Güllü SALUR;G_SALUR@sqlegitimbtk.com;K;24.01.1998;24.01.2018 01:36;(535)5992618;27
182;O_KOKAN;blessedwith1;Oğuzhan KÖKAN;O_KOKAN@sqlegitimbtk.com;E;9.07.1941;25.01.2018 01:36;(541)2616615;84
183;F_GVNDOGAR;817653938;Furkan GÜNDOĞAR;F_GVNDOGAR@sqlegitimbtk.com;E;11.01.1979;26.01.2018 01:36;(538)6174932;46
184;A_ERUZ;wattman6;Aynur ERUZ;A_ERUZ@sqlegitimbtk.com;K;3.10.1954;27.01.2018 01:36;(541)2869878;71
185;Y_KVCVKALP;evigny783;Yeliz KÜÇÜKALP;Y_KVCVKALP@sqlegitimbtk.com;K;26.02.1965;29.01.2018 01:36;(543)1071715;60
186;A_MAK.SAN.TIC.LTD.STI.;dide_ahck;Aylin ESEN;A_MAK.SAN.TIC.LTD.STI.@sqlegitimbtk.com;K;27.06.1957;30.01.2018 01:36;(533)4582053;68
187;S_EYIGVN;kellius;Sultan EYİGÜN;S_EYIGVN@sqlegitimbtk.com;K;29.10.1960;31.01.2018 01:36;(535)9362348;65
188;T_KUTLUDENIZ;inunction0;Taha KUTLUDENİZ;T_KUTLUDENIZ@sqlegitimbtk.com;E;4.03.1961;1.02.2018 01:36;(553)9199528;64
189;E_CAKALOGLU;supervee24;Emrah ÇAKALOĞLU;E_CAKALOGLU@sqlegitimbtk.com;E;23.11.1979;2.02.2018 01:36;(533)6553227;46
190;S_UFAKLI;4183993;Selma UFAKLI;S_UFAKLI@sqlegitimbtk.com;K;13.02.1946;3.02.2018 01:36;(505)4116521;79
191;O_HALIS;janet9525;Ömer Halis DÖŞEME;O_HALIS@sqlegitimbtk.com;E;6.09.1977;4.02.2018 01:36;(532)3581792;48
192;A_KARAMARLI;7737379;Ayhan KARAMARLI;A_KARAMARLI@sqlegitimbtk.com;E;2.12.1957;5.02.2018 01:36;(532)5308665;68
193;K_ELMAGOZ;a285bb;Kevser ELMAGÖZ;K_ELMAGOZ@sqlegitimbtk.com;K;29.06.1996;6.02.2018 01:36;(542)8749185;29
194;B_AHMET;coolfantasy;Berivan AHMET;B_AHMET@sqlegitimbtk.com;K;7.05.1956;7.02.2018 01:36;(532)8844198;69
195;D_DURUL;diapuein;Duran DURUL;D_DURUL@sqlegitimbtk.com;E;7.07.1964;8.02.2018 01:36;(534)9343941;61
196;C_MECIT;v1ator5;Cemre MECİT;C_MECIT@sqlegitimbtk.com;K;11.05.1997;10.02.2018 01:36;(532)9899561;28
197;K_BACANAK;fireybliss;Kenan BACANAK;K_BACANAK@sqlegitimbtk.com;E;14.10.1997;11.02.2018 01:36;(505)1619551;28
198;F_KILICARSLAN;zelleninhalt;Fırat KILICARSLAN;F_KILICARSLAN@sqlegitimbtk.com;E;26.08.1989;12.02.2018 01:36;(533)6106975;36
199;D_UMURBEY;jeff14naruto;Dilara UMURBEY;D_UMURBEY@sqlegitimbtk.com;K;17.02.1963;12.02.2018 01:36;(533)8875591;62
200;T_SUNAR;ha+7chel;Türkan SUNAR;T_SUNAR@sqlegitimbtk.com;K;21.06.1963;13.02.2018 01:36;(532)1034494;62
201;K_MERTSOZ;c2fc7b;Kaan MERTSÖZ;K_MERTSOZ@sqlegitimbtk.com;E;6.02.1985;14.02.2018 01:36;(555)7989143;40
202;T_TASCI;reheirn;Tolga TASCI;T_TASCI@sqlegitimbtk.com;E;24.12.1975;15.02.2018 01:36;(534)2364169;50
203;G_ALUC;2386b7;Gülhan ALUÇ;G_ALUC@sqlegitimbtk.com;K;6.09.1970;16.02.2018 01:36;(535)7619164;55
204;T_KAYMAZEL;mst1512sw;Tugay KAYMAZEL;T_KAYMAZEL@sqlegitimbtk.com;E;3.07.1946;17.02.2018 01:36;(554)5905667;79
205;S_BARA;kbsmaniam;Sümeyye BARA;S_BARA@sqlegitimbtk.com;K;26.07.1979;18.02.2018 01:36;(542)6064983;46
206;R_VNGOR;omardamar;Rukiye ÜNGÖR;R_VNGOR@sqlegitimbtk.com;K;7.07.1956;19.02.2018 01:36;(538)7692165;69
207;F_CANIKDERE;bigbig1881;Fadime CANİKDERE;F_CANIKDERE@sqlegitimbtk.com;K;22.04.1940;20.02.2018 01:36;(535)1727073;85
208;S_CEKMECELI;ysyson;Sudenur ÇEKMECELİ;S_CEKMECELI@sqlegitimbtk.com;K;2.01.1991;21.02.2018 01:36;(538)5907544;34
209;E_GVLV;1495choucho;Eylül GÜLÜ;E_GVLV@sqlegitimbtk.com;K;24.08.1969;24.02.2018 01:36;(532)4647711;56
210;Z_KESERCAN;3024149;Zahide KESERCAN;Z_KESERCAN@sqlegitimbtk.com;K;2.05.1993;25.02.2018 01:36;(505)6297274;32
211;E_EBICOGLU;garagedutribunal;Ersin EBİÇOĞLU;E_EBICOGLU@sqlegitimbtk.com;E;22.02.1948;26.02.2018 01:36;(505)2829390;77
212;Z_GORVR;my_heart_torn_inn_two;Zahide GÖRÜR;Z_GORVR@sqlegitimbtk.com;K;28.09.1946;27.02.2018 01:36;(534)5314636;79
213;Y_OZDAL;ohshizitsbiorna;Yiğit ÖZDAL;Y_OZDAL@sqlegitimbtk.com;E;5.09.1984;28.02.2018 01:36;(533)4367483;41
214;C_SALONU;4ft3rlink;Çağla SALONU;C_SALONU@sqlegitimbtk.com;K;4.04.1999;1.03.2018 01:36;(532)5966494;26
215;O_CVRE;simpsonakahottie;Oğuz CÜRE;O_CVRE@sqlegitimbtk.com;E;11.02.1973;2.03.2018 01:36;(542)3003589;52
216;S_BISAR;jazzou2017;Şengül BİŞAR;S_BISAR@sqlegitimbtk.com;K;30.05.1955;3.03.2018 01:36;(505)8414320;70
217;H_OLGUN;inconclu$ively;Hümeyra OLĞUN;H_OLGUN@sqlegitimbtk.com;K;31.01.1953;4.03.2018 01:36;(532)5329726;72
218;E_BUGDAYLI;umntyn;Erdem BUĞDAYLI;E_BUGDAYLI@sqlegitimbtk.com;E;24.10.1993;5.03.2018 01:36;(533)8563242;32
219;M_OCAKCI;asklepiads;Müzeyyen OCAKÇI;M_OCAKCI@sqlegitimbtk.com;K;19.02.1972;6.03.2018 01:36;(505)9181537;53
220;T_BALKIR;7054469;Tuğba BALKIR;T_BALKIR@sqlegitimbtk.com;K;28.04.1975;7.03.2018 01:36;(535)9421556;50
221;S_ALPAT;i2o5r2i2;Sümeyye ALPAT;S_ALPAT@sqlegitimbtk.com;K;2.05.1983;8.03.2018 01:36;(535)7621778;42
222;L_BIRINCI;heidi4y2008;Lina BİRİNCİ;L_BIRINCI@sqlegitimbtk.com;K;2.08.1960;9.03.2018 01:36;(535)8039817;65
223;G_UZDIL;25.03.1109;Gökhan UZDİL;G_UZDIL@sqlegitimbtk.com;E;1.01.1996;10.03.2018 01:36;(555)6042786;29
224;G_TUNCOZ;nickkelly3;Gülşah TUNÇÖZ;G_TUNCOZ@sqlegitimbtk.com;K;12.04.1964;11.03.2018 01:36;(542)4481838;61
225;G_BESKAYA;zb0u30;Güler BEŞKAYA;G_BESKAYA@sqlegitimbtk.com;K;21.07.1998;12.03.2018 01:36;(555)8771930;27
226;K_TEMIR;banmargera;Kerem TEMİR;K_TEMIR@sqlegitimbtk.com;E;3.12.1955;13.03.2018 01:36;(532)7563858;70
227;G_KARDAS;b#####b~ ~splat;Güllü KARDAŞ;G_KARDAS@sqlegitimbtk.com;K;6.07.1963;13.03.2018 01:36;(534)8829369;62
228;E_KIRBASOGLU;alex coreas;Eren KIRBASOGLU;E_KIRBASOGLU@sqlegitimbtk.com;E;1.08.1998;14.03.2018 01:36;(533)4468734;27
229;S_SAIM;bubbles1841;Seher SAİM;S_SAIM@sqlegitimbtk.com;K;30.12.1989;15.03.2018 01:36;(544)7747028;36
230;E_SEKMEN;proto$el4chii;Ersin SEKMEN;E_SEKMEN@sqlegitimbtk.com;E;19.10.1975;16.03.2018 01:36;(544)5402036;50
231;B_SVNBVLOGLU;leader_of_revolutions;Birsen SÜNBÜLOĞLU;B_SVNBVLOGLU@sqlegitimbtk.com;K;13.11.1955;17.03.2018 01:36;(544)9168078;70
232;H_AZARIBABEREH;officetourisme-usa;Hiranur AZARIBABEREH;H_AZARIBABEREH@sqlegitimbtk.com;K;12.10.1955;18.03.2018 01:36;(544)8616740;70
233;S_CANGAR;past-took;Sefa CANGAR;S_CANGAR@sqlegitimbtk.com;E;31.07.1958;19.03.2018 01:36;(533)3133445;67
234;Y_EYMEN;pcoster65@gmail.com;Yusuf Eymen AHLAT;Y_EYMEN@sqlegitimbtk.com;E;25.11.1966;20.03.2018 01:36;(541)1174719;59
235;A_ERGVNES;trb13;Azad ERGÜNEŞ;A_ERGVNES@sqlegitimbtk.com;E;19.07.1990;21.03.2018 01:36;(537)4538516;35
236;D_SOGOGULLARI;znzfkl;Durmuş SOĞOĞULLARI;D_SOGOGULLARI@sqlegitimbtk.com;E;26.09.1961;22.03.2018 01:36;(505)8467893;64
237;S_KOSENCIG;angelika1965;Sedef KÖSENÇIĞ;S_KOSENCIG@sqlegitimbtk.com;K;30.09.1956;23.03.2018 01:36;(538)4222282;69
238;B_BEZMEZ;tigger1214;Büşra BEZMEZ;B_BEZMEZ@sqlegitimbtk.com;K;14.06.1999;24.03.2018 01:36;(554)4107029;26
239;Y_CINARSOY;conner1987;Yasemin ÇINARSOY;Y_CINARSOY@sqlegitimbtk.com;K;12.02.1957;26.03.2018 01:36;(544)5178015;68
240;M_ILGAR;chambre371;Mehtap ILGAR;M_ILGAR@sqlegitimbtk.com;K;1.10.1983;27.03.2018 01:36;(541)7535196;42
241;S_KATRAN;nreleati;Salim KATRAN;S_KATRAN@sqlegitimbtk.com;E;9.06.1990;28.03.2018 01:36;(535)3099146;35
242;E_BAYKARA;anderiabr;Elifsu BAYKARA;E_BAYKARA@sqlegitimbtk.com;K;15.09.1950;29.03.2018 01:36;(544)3257271;75
243;E_ERITIR;afulldeck;Emine ERİTİR;E_ERITIR@sqlegitimbtk.com;K;22.05.1950;30.03.2018 01:36;(505)4851638;75
244;M_EMIN;fmflashlights;Muhammed Emin TEKKAYA;M_EMIN@sqlegitimbtk.com;E;19.04.1984;31.03.2018 01:36;(535)9881318;41
245;M_DICLE;argon22;Münevver DİCLE;M_DICLE@sqlegitimbtk.com;K;14.01.1988;1.04.2018 01:36;(532)3846781;37
246;S_ELGVN;spettinino8;Sebahat ELGÜN;S_ELGVN@sqlegitimbtk.com;K;26.11.1943;2.04.2018 01:36;(554)4595010;82
247;Z_SARIARSLAN;paperdart;Zilan SARIARSLAN;Z_SARIARSLAN@sqlegitimbtk.com;K;14.05.1984;3.04.2018 01:36;(538)2122763;41
248;F_BAGDATLI;uhc6j62h;Ferhat BAĞDATLI;F_BAGDATLI@sqlegitimbtk.com;E;30.03.1951;4.04.2018 01:36;(536)6906729;74
249;E_NUR;autumncherie;Ela nur BİLĞİN;E_NUR@sqlegitimbtk.com;K;31.12.1986;5.04.2018 01:36;(544)4289889;39
250;G_CAGLA;hothun11;Güneş ÇAĞLA;G_CAGLA@sqlegitimbtk.com;K;14.09.1953;6.04.2018 01:36;(538)6922718;72
251;Z_KAHRIMAN;lassouts183;Zehra KAHRİMAN;Z_KAHRIMAN@sqlegitimbtk.com;K;26.07.1988;7.04.2018 01:36;(554)5532042;37
252;S_COBANOGLU;ciskeis;Selma ÇOBANOĞLU;S_COBANOGLU@sqlegitimbtk.com;K;8.12.1976;8.04.2018 01:36;(536)3933639;49
253;N_KILICCEKER;2497309;Neslihan KILIÇÇEKER;N_KILICCEKER@sqlegitimbtk.com;K;4.10.1982;9.04.2018 01:36;(505)2287257;43
254;I_CANKURU;5uperopt1m15t;İzzet CANKURU;I_CANKURU@sqlegitimbtk.com;E;11.12.1978;10.04.2018 01:36;(541)4935289;47
255;I_KALKANCI;dixiestclair;İlknur KALKANCI;I_KALKANCI@sqlegitimbtk.com;K;19.07.1966;11.04.2018 01:36;(555)8787070;59
256;G_AKBUG;chris.newell87;Gülşah AKBUĞ;G_AKBUG@sqlegitimbtk.com;K;22.02.1999;11.04.2018 01:36;(534)2836253;26
257;Y_DANAOGLU;arvinderbhatti;Yasemin DANAOĞLU;Y_DANAOGLU@sqlegitimbtk.com;K;26.04.1956;13.04.2018 01:36;(536)8433718;69
258;C_KOCKANAT;newsfront1;Ceyda KOCKANAT;C_KOCKANAT@sqlegitimbtk.com;K;23.05.1964;14.04.2018 01:36;(554)2018542;61
259;F_KASAROGLU;5799199879;Ferhat KASAROĞLU;F_KASAROGLU@sqlegitimbtk.com;E;30.07.1996;15.04.2018 01:36;(537)1089614;29
260;E_OZBEYLI;adjoignissions14;Enver ÖZBEYLİ;E_OZBEYLI@sqlegitimbtk.com;E;15.02.1989;16.04.2018 01:36;(534)4902367;36
261;D_SEFIL;emzlydale;Döne SEFİL;D_SEFIL@sqlegitimbtk.com;K;6.01.1968;17.04.2018 01:36;(555)9565051;57
262;E_OPAK;berniebrooke;Ensar OPAK;E_OPAK@sqlegitimbtk.com;E;3.08.1997;18.04.2018 01:36;(541)2987227;28
263;D_HACMALZEMELERI;sylliebee;Dilara HACMALZEMELERİ;D_HACMALZEMELERI@sqlegitimbtk.com;K;21.07.1997;19.04.2018 01:36;(555)5501424;28
264;O_HAFIZOGLU;what_is_a_myspace_url;Özgür HAFIZOĞLU;O_HAFIZOGLU@sqlegitimbtk.com;E;19.11.1949;20.04.2018 01:36;(542)1685241;76
265;R_KOVULMAZ;totallycoolgrandevu;Reyhan KOVULMAZ;R_KOVULMAZ@sqlegitimbtk.com;K;5.10.1995;21.04.2018 01:36;(553)9376565;30
266;S_GURLAS;xthehotlayoutsx3;Sabri GURLAŞ;S_GURLAS@sqlegitimbtk.com;E;27.10.1940;22.04.2018 01:36;(533)8609951;85
267;F_OZKANCA;d'sgntns;Feride ÖZKANCA;F_OZKANCA@sqlegitimbtk.com;K;11.09.1949;23.04.2018 01:36;(543)7103491;76
268;M_TVRVCLV;dellepl1560;Münevver TÜRÜCLÜ;M_TVRVCLV@sqlegitimbtk.com;K;14.07.1996;24.04.2018 01:36;(554)1024550;29
269;H_OCAN;williambliss;Hüseyin OÇAN;H_OCAN@sqlegitimbtk.com;E;26.12.1952;25.04.2018 01:36;(535)7475685;73
270;A_KAYAR;rakonjac96;Azad KAYAR;A_KAYAR@sqlegitimbtk.com;E;22.03.1981;26.04.2018 01:36;(555)7492984;44
271;S_OZKANLI;jane kamuyu;Seval ÖZKANLI;S_OZKANLI@sqlegitimbtk.com;K;2.07.1995;27.04.2018 01:36;(538)6732660;30
272;I_KIRDAR;dlgudxns;İlker KIRDAR;I_KIRDAR@sqlegitimbtk.com;E;26.04.1962;28.04.2018 01:36;(532)6239638;63
273;H_IBRAHIM;quamichanwolf;Halil İbrahim BİMBİRDİREK;H_IBRAHIM@sqlegitimbtk.com;E;19.07.1971;29.04.2018 01:36;(537)9514174;54
274;B_ERINC;antiquing17;Barış ERİNÇ;B_ERINC@sqlegitimbtk.com;E;10.03.1972;30.04.2018 01:36;(537)8536862;53
275;M_MUSTAFA;money_man_mike_isit;Muhammed Mustafa CİMEN;M_MUSTAFA@sqlegitimbtk.com;E;23.07.1965;1.05.2018 01:36;(534)1795687;60
276;C_DOLAY;p85kfsg;Cengiz DOLAY;C_DOLAY@sqlegitimbtk.com;E;17.07.1941;2.05.2018 01:36;(541)2834515;84
277;B_KANDAK;charmed_will_never_die;Bedirhan KANDAK;B_KANDAK@sqlegitimbtk.com;E;22.10.1951;3.05.2018 01:36;(538)4563518;74
278;S_SARICAN;bouyon394;Şeyma SARICAN;S_SARICAN@sqlegitimbtk.com;K;4.02.1973;5.05.2018 01:36;(533)3427052;52
279;E_MVRSEL;airbrushgunjunkie;Ecrin MÜRSEL;E_MVRSEL@sqlegitimbtk.com;K;17.01.1956;6.05.2018 01:36;(533)9489743;69
280;M_BVYVKLV;daggers_9;Muzaffer BÜYÜKLÜ;M_BVYVKLV@sqlegitimbtk.com;E;14.09.1968;7.05.2018 01:37;(553)8975034;57
281;R_COPUROGLU;etinalyez;Reyhan ÇOPUROĞLU;R_COPUROGLU@sqlegitimbtk.com;K;17.09.1999;8.05.2018 01:37;(543)3042725;26
282;M_GVMVSTAS;9licenzi;Müzeyyen GÜMÜŞTAŞ;M_GVMVSTAS@sqlegitimbtk.com;K;29.05.1972;9.05.2018 01:37;(533)1849981;53
283;D_BILGET;jsigqjg96;Deniz BİLGET;D_BILGET@sqlegitimbtk.com;K;7.07.1949;10.05.2018 01:37;(555)4755127;76
284;G_DELIVELI;dzfrxqr;Gülüzar DELİVELİ;G_DELIVELI@sqlegitimbtk.com;K;31.10.1965;10.05.2018 01:37;(532)2828820;60
285;M_UZALA;shakilahrice89;Meral UZALA;M_UZALA@sqlegitimbtk.com;K;13.12.1957;11.05.2018 01:37;(543)4238364;68
286;Y_EYMEN;traueser;Yusuf Eymen İCİK;Y_EYMEN@sqlegitimbtk.com;E;19.05.1968;12.05.2018 01:37;(538)8002129;57
287;E_NUR;aspentennis;Esma nur APİLİOĞULLARI;E_NUR@sqlegitimbtk.com;K;20.11.1991;13.05.2018 01:37;(541)3497878;34
288;H_GELEN;vyparap;Hanım GELEN;H_GELEN@sqlegitimbtk.com;K;20.01.1996;14.05.2018 01:37;(543)3853129;29
289;H_DASTAN;makros9;Hülya DAŞTAN;H_DASTAN@sqlegitimbtk.com;K;10.08.1989;15.05.2018 01:37;(538)1979636;36
290;T_SURBVL;talionicom;Tunahan SURBÜL;T_SURBVL@sqlegitimbtk.com;E;11.05.1999;16.05.2018 01:37;(542)7685385;26
291;S_ERMAN;3veqkorm8a1;Seda ERMAN;S_ERMAN@sqlegitimbtk.com;K;31.10.1967;17.05.2018 01:37;(538)6933241;58
292;E_FERUH;lateyfa95;Emirhan FERUH;E_FERUH@sqlegitimbtk.com;E;7.09.1967;18.05.2018 01:37;(505)7685433;58
293;K_KAYIS;"d&eacute;partageasses99";Kamile KAYIS;K_KAYIS@sqlegitimbtk.com;K;14.11.1963;19.05.2018 01:37;(534)4489178;62
294;M_SIMSEKER;zainitigo;Mevlüt ŞİMSEKER;M_SIMSEKER@sqlegitimbtk.com;E;11.11.1949;20.05.2018 01:37;(536)9413739;76
295;N_AKKULAK;wiesen-fuchsschwanz;Nisanur AKKULAK;N_AKKULAK@sqlegitimbtk.com;K;6.02.1979;21.05.2018 01:37;(543)9394443;46
296;C_UCAR;05cul@7!0n5;Cuma UCAR;C_UCAR@sqlegitimbtk.com;E;13.02.1991;22.05.2018 01:37;(537)6002964;34
297;S_PAYCU;maluczkiemu;Sevim PAYCU;S_PAYCU@sqlegitimbtk.com;K;7.05.1979;24.05.2018 01:37;(536)1858690;46
298;A_SUNGUNAY;770a47;Ayten SUNGUNAY;A_SUNGUNAY@sqlegitimbtk.com;K;14.02.1992;25.05.2018 01:37;(537)3772315;33
299;T_DAVULCU;ubuforums;Tuncay DAVULCU;T_DAVULCU@sqlegitimbtk.com;E;5.12.1943;27.05.2018 01:37;(541)7773237;82
300;Y_EMRE;sp1icings;Yunus Emre KANDİYA;Y_EMRE@sqlegitimbtk.com;E;30.09.1970;28.05.2018 01:37;(534)4982567;55
301;H_MUZIR;aude-old;Hava MUZİR;H_MUZIR@sqlegitimbtk.com;K;1.07.1959;29.05.2018 01:37;(537)7916578;66
302;H_ODABASIOGLU;timorsoekamti;Hafize ODABAŞIOĞLU;H_ODABASIOGLU@sqlegitimbtk.com;K;23.05.1972;30.05.2018 01:37;(532)5319358;53
303;E_CAPHAN;uhjvxt;Erdal ÇAPHAN;E_CAPHAN@sqlegitimbtk.com;E;29.03.1984;31.05.2018 01:37;(543)3433741;41
304;Y_ALI;pietrocancello;Yusuf Ali ERZİ;Y_ALI@sqlegitimbtk.com;E;10.03.1996;1.06.2018 01:37;(534)5769796;29
305;S_CEMC;06-18-1587;Serdar ÇEMÇ;S_CEMC@sqlegitimbtk.com;E;29.07.1951;2.06.2018 01:37;(542)7539377;74
306;M_ITILBAY;bgreen1scsu;Melek İTİLBAY;M_ITILBAY@sqlegitimbtk.com;K;6.06.1969;3.06.2018 01:37;(538)8017912;56
307;I_NASUHISAYDIN;blanco1echev;İlker NASUHİSAYDIN;I_NASUHISAYDIN@sqlegitimbtk.com;E;20.02.1977;4.06.2018 01:37;(537)5106075;48
308;E_ADA;d59b10;Elif ada MAJİDOV;E_ADA@sqlegitimbtk.com;K;18.01.1941;5.06.2018 01:37;(532)6648076;84
309;B_MANTICI;staplern;Birsen MANTICI;B_MANTICI@sqlegitimbtk.com;K;18.06.1945;6.06.2018 01:37;(544)9678195;80
310;N_UZUNBAYIR;nakandha;Niyazi UZUNBAYIR;N_UZUNBAYIR@sqlegitimbtk.com;E;27.11.1968;7.06.2018 01:37;(554)5144715;57
311;E_ERTAL;luckyladyjen73;Emrah ERTAL;E_ERTAL@sqlegitimbtk.com;E;17.07.1994;8.06.2018 01:37;(534)3126188;31
312;M_ACLAN;langhorneslim2006;Mira AÇLAN;M_ACLAN@sqlegitimbtk.com;K;9.10.1986;8.06.2018 01:37;(538)7384261;39
313;A_OKHAN;gaetane491;Alperen OKHAN;A_OKHAN@sqlegitimbtk.com;E;12.04.1967;9.06.2018 01:37;(536)9152573;58
314;M_EFE;cpdude06;Mehmet Efe TUNCTAN;M_EFE@sqlegitimbtk.com;E;17.04.1964;10.06.2018 01:37;(532)3849285;61
315;S_KALIN;alambique23;Şengül KALIN;S_KALIN@sqlegitimbtk.com;K;13.02.1992;11.06.2018 01:37;(505)8362294;33
316;T_UCMAZ;f3a6ef;Toprak UÇMAZ;T_UCMAZ@sqlegitimbtk.com;E;13.12.1942;12.06.2018 01:37;(544)9225329;83
317;B_TEKINSIZ;someshwar2;Bünyamin TEKİNSİZ;B_TEKINSIZ@sqlegitimbtk.com;E;11.01.1948;13.06.2018 01:37;(538)4684443;77
318;K_KOMVRLVOGLU;smithwork5;Kumsal KÖMÜRLÜOĞLU;K_KOMVRLVOGLU@sqlegitimbtk.com;K;27.10.1997;14.06.2018 01:37;(555)2855244;28
319;R_ERAY;emyalw27612;Remziye ERAY;R_ERAY@sqlegitimbtk.com;K;26.01.1967;15.06.2018 01:37;(553)2434933;58
320;M_BUGUR;trias megayanti;Muhammed BUGUR;M_BUGUR@sqlegitimbtk.com;E;26.04.1949;16.06.2018 01:37;(555)5893598;76
321;B_CELIKOK;botox_is_for_sissies;Bünyamin ÇELİKOK;B_CELIKOK@sqlegitimbtk.com;E;15.02.1957;17.06.2018 01:37;(555)8706527;68
322;A_AGZIKVCIK;rstvwxxy0;Abdulkadir AĞZIKÜÇIK;A_AGZIKVCIK@sqlegitimbtk.com;E;15.03.1972;18.06.2018 01:37;(532)8478084;53
323;N_KOCABEY;noragottschalk;Nilüfer KOCABEY;N_KOCABEY@sqlegitimbtk.com;K;4.09.1954;19.06.2018 01:37;(537)5461569;71
324;E_TINGIDIK;lanenalinda76;Elife TINGIDIK;E_TINGIDIK@sqlegitimbtk.com;K;7.02.1965;20.06.2018 01:37;(532)5358366;60
325;D_KOLCAN;4142075;Didem KOLÇAN;D_KOLCAN@sqlegitimbtk.com;K;10.09.1958;21.06.2018 01:37;(542)3775388;67
326;D_OKSAK;1d01ad;Deniz OKŞAK;D_OKSAK@sqlegitimbtk.com;K;29.04.1961;22.06.2018 01:37;(543)4726650;64
327;E_SAHLAN;adiryous;Eray ŞAHLAN;E_SAHLAN@sqlegitimbtk.com;E;19.05.1998;23.06.2018 01:37;(554)1108121;27
328;A_UYAVER;7297763lyq;Adnan UYAVER;A_UYAVER@sqlegitimbtk.com;E;3.11.1945;24.06.2018 01:37;(543)2339232;80
329;S_ERZENOGLU;84d004595;Şenol ERZENOĞLU;S_ERZENOGLU@sqlegitimbtk.com;E;28.04.1980;25.06.2018 01:37;(534)4381927;45
330;M_SVRVCV;anlayacaqsan;Melek SÜRÜCÜ;M_SVRVCV@sqlegitimbtk.com;K;4.10.1998;26.06.2018 01:37;(541)5688754;27
331;K_DENIZER;54dd6f;Kerem DENİZER;K_DENIZER@sqlegitimbtk.com;E;21.11.1986;27.06.2018 01:37;(555)3641846;39
332;S_CINIOGLU;fearthegirlscouts_11;Salim ÇİNİOĞLU;S_CINIOGLU@sqlegitimbtk.com;E;12.05.1990;28.06.2018 01:37;(541)1158293;35
333;D_LORAS;celinette1992;Döndü LORAS;D_LORAS@sqlegitimbtk.com;K;18.06.1952;29.06.2018 01:37;(542)1548184;73
334;K_DEMIRCI;cisnerosluis9;Kardelen DEMİRCİ;K_DEMIRCI@sqlegitimbtk.com;K;20.05.1967;30.06.2018 01:37;(544)8008323;58
335;M_MUTLUER;allisonitaly;Mete MUTLUER;M_MUTLUER@sqlegitimbtk.com;E;10.01.1942;1.07.2018 01:37;(505)2739522;83
336;A_ELCIOGLU;goodguy1234567;Aykut ELÇİOĞLU;A_ELCIOGLU@sqlegitimbtk.com;E;27.02.1977;2.07.2018 01:37;(534)8043652;48
337;S_AYKIL;7hyroepiglo77ic;Şükran AYKIL;S_AYKIL@sqlegitimbtk.com;K;26.02.1994;3.07.2018 01:37;(542)5141313;31
338;B_KARABENLI;ems_musicworld;Büşra KARABENLİ;B_KARABENLI@sqlegitimbtk.com;K;28.08.1996;4.07.2018 01:37;(538)5612330;29
339;B_ERBILEN;williammeachum;Buğlem ERBİLEN;B_ERBILEN@sqlegitimbtk.com;K;20.02.1945;5.07.2018 01:37;(536)9003496;80
340;E_MVCDECI;4126356;Esra MÜCDECİ;E_MVCDECI@sqlegitimbtk.com;K;24.04.1958;6.07.2018 01:37;(536)2207038;67
341;Y_ALI;.ootell;Yusuf Ali BOSTANOĞLU;Y_ALI@sqlegitimbtk.com;E;1.06.1980;7.07.2018 01:37;(544)3316426;45
342;G_SAPANCI;mysticale;Gözde SAPANCI;G_SAPANCI@sqlegitimbtk.com;K;9.06.1951;7.07.2018 01:37;(555)2014023;74
343;T_UZUNKAYA;muhammadsyafar;Turan UZUNKAYA;T_UZUNKAYA@sqlegitimbtk.com;E;27.08.1955;8.07.2018 01:37;(553)3443344;70
344;C_KELOGLU;silentguy07;Ceylan KELOĞLU;C_KELOGLU@sqlegitimbtk.com;K;19.12.1988;9.07.2018 01:37;(541)9959882;37
345;B_SACAR;jerry slayton;Berk SACAR;B_SACAR@sqlegitimbtk.com;E;16.09.1973;10.07.2018 01:37;(544)2159954;52
346;D_MEVSIM;venissero6;Doğan MEVSİM;D_MEVSIM@sqlegitimbtk.com;E;8.10.1965;11.07.2018 01:37;(536)1522325;60
